team,efg_off_gravity,efg_def_gravity,efg_off_avg,efg_def_avg
Villanova,1.477200178525879,1.3578346590967971,54.22250992605177,51.21101814155225
Virginia,1.169049822439957,1.2221366541345406,54.89714715102557,45.56389933375415
Virginia Tech,2.3086478388351974,2.110693715438687,52.42163368416023,51.1989438093379
Wagner,1.64000167704433,-1.1863225739739915,49.638737264667064,50.64542067795519
Wake Forest,1.9637588805355373,-1.39705582647767,52.736441789652034,52.339121615478035
Washington,0.6294720068462739,2.1846262367627434,51.74159846593927,50.04757281805186
Washington St.,1.4408280457163052,0.3926870071216507,54.54763355812425,52.92116916636101
Weber St.,-0.3018235350228237,0.9526654173114024,51.87706482973043,54.86346769602729
West Georgia,2.1783645468978996,0.8975190867383054,49.82899899532297,53.7740797900118
West Virginia,-0.5878562228077417,1.3396336811667922,51.27077364328939,48.10915337871384
Western Carolina,1.6377964252667616,0.9685191017037776,50.60207952341854,55.004093997969925
Western Illinois,1.0327360047730192,1.9976955040116071,44.54019195380414,54.277641190142916
Western Kentucky,0.9258543789431991,0.5181922496346048,47.68424048676842,51.27557726398816
Western Michigan,1.1536392876815318,0.8951950540290825,49.951088904227454,54.38041178231631
Wichita St.,0.7769846134938824,0.8827538763715765,49.42165343840814,47.650118085680596
William & Mary,0.8650746212064678,1.0230599635825732,54.56825881071422,52.046487478769194
Winthrop,1.1461024932838269,-0.05308682506715426,49.92646482755761,51.56905637774425
Wisconsin,1.3600550555831334,1.971244323084167,54.87435741126392,51.314281526025155
Wofford,-1.0644731470577717,1.1563518020279309,52.6521817120393,54.01472117584283
Wright St.,0.3230325594969541,0.43782644689587275,54.81327790952669,52.12640982865025
Wyoming,0.747118988951626,-0.21499941035125636,52.46001265313365,52.5683946792994
Xavier,-0.20349333003309747,0.48736476754947905,51.53256750702834,54.04563281457516
Yale,0.9809943247179089,-0.1375067817405696,56.384986780552374,52.00495928991003
Youngstown St.,0.12273578294955506,1.0179433302065573,54.200633422623255,52.62803050933805
