team,efficiency_off_gravity,efficiency_def_gravity,efficiency_off_avg,efficiency_def_avg
Vermont,-0.5420587783609013,-1.3867509928206023,110.80254263838586,104.76901830719692
Villanova,1.6989577585961746,2.1153874273202167,114.69113163807056,103.86497360659152
Virginia,1.2780661804450888,1.53542806553817,118.64755386710871,99.27632187943962
Virginia Tech,2.055864848177583,4.699387885323204,112.47414548703048,106.85071042325352
Wagner,1.9080909796202494,5.606892578424853,103.83281423655053,109.1963909568603
Wake Forest,2.1376608250947022,-4.2281151827784935,112.27729901507094,109.08951118294495
Washington,1.8764925068697569,4.570408173849573,111.72515335948356,106.59797665543591
Washington St.,3.4324448691929605,0.5696789285404762,109.00984990411813,111.47810266554612
Weber St.,0.40852547268720535,1.6989164226562508,111.0513981240061,111.31992798933172
West Georgia,3.1901229335696635,1.3335580097751094,105.31570320646004,112.50584050829659
West Virginia,-3.036592138581708,1.3793947440774073,107.31972195788315,99.17802051874106
Western Carolina,-0.6888721145731563,1.1852730386337438,109.66995361910178,113.86055867515637
Western Illinois,1.1635055230624944,1.6891494770965605,93.91893213239787,117.8438390340077
Western Kentucky,0.6820059118219088,1.037664964022103,107.495040448291,106.38551232833399
Western Michigan,1.3467270700918783,1.1931535661944292,105.43515361839044,115.54105454483911
Wichita St.,1.2302166609672436,1.0976570911994077,112.02144551021904,100.30440761009815
William & Mary,0.7416982306860909,-0.9731099800650279,111.16352655182634,107.62435453001578
Winthrop,0.6514625083484703,-0.7757647990974456,112.00728435871218,106.9021885390099
Wisconsin,1.4808574514079471,1.3927831741808234,118.25526946135237,107.98283020598956
Wofford,-0.1311464628985349,1.4077760366508316,113.62488731847863,113.93527077384228
Wright St.,0.3016877720332986,-0.28815370614571983,114.52530309181522,107.87887247558055
Wyoming,1.3014657913931513,-1.8605615027022067,113.03474808341942,108.56807623831345
Xavier,4.043948586135337,-0.46766272405737536,108.18140028149172,110.84184382506582
Yale,0.958620128609388,0.15576319108957704,120.5368697299369,106.72622654798514
Youngstown St.,-2.4675118613897364,1.5695520732464998,109.05191351613519,108.7813711387912
